Timestamp,Temperature,Signal Strength,CPU Usage,RAM Usage,Storage Usage,Transfer Status
2023-11-20 16:19:49,58.0,-67,25.400000000000006,29.1229,7.0,1
2023-11-20 16:24:50,56.9,-68,4.799999999999997,28.4989,7.0,1
2023-11-20 16:29:50,55.8,-69,1.5999999999999943,28.7763,7.0,1
2023-11-20 16:34:51,55.8,-69,1.5999999999999943,28.8223,7.0,1
2023-11-20 16:39:51,55.8,-67,1.7000000000000028,28.9481,7.0,1
2023-11-20 16:44:51,55.8,-68,0.0,28.9228,7.0,1
2023-11-20 16:49:52,56.4,-68,1.5999999999999943,28.6677,7.0,1
2023-11-20 16:54:52,56.9,-68,1.5999999999999943,28.6299,7.0,1
2023-11-20 16:59:52,55.8,-67,0.0,28.766,7.0,1
2023-11-20 17:04:53,55.8,-66,1.5999999999999943,29.0482,7.0,1
2023-11-20 17:09:53,55.8,-67,1.7000000000000028,28.9266,7.0,1
2023-11-20 17:14:54,55.8,-66,3.200000000000003,28.8463,7.0,1
2023-11-20 17:19:54,58.0,-68,3.200000000000003,28.2301,7.0,1
2023-11-20 17:24:54,56.4,-68,0.0,28.3065,7.0,1
2023-11-20 17:29:55,56.4,-68,0.0,28.2885,7.0,1
2023-11-20 17:34:55,56.4,-68,1.5999999999999943,28.3469,7.0,1
2023-11-20 17:39:56,56.4,-69,1.5999999999999943,28.4173,7.0,1
2023-11-20 17:44:56,55.8,-68,1.5999999999999943,28.4912,7.0,1
2023-11-20 17:49:56,58.0,-68,28.099999999999994,28.5367,8.0,1
2023-11-20 17:54:57,56.4,-67,4.799999999999997,28.7682,7.0,1
2023-11-20 17:59:57,56.4,-68,1.5999999999999943,28.5139,7.0,1
2023-11-20 18:04:57,56.4,-68,1.5999999999999943,28.4229,7.0,1
2023-11-20 18:09:58,55.8,-67,3.299999999999997,28.4225,7.0,1
2023-11-20 18:14:58,56.4,-68,1.5999999999999943,28.6196,7.0,1
2023-11-20 18:19:59,55.8,-67,1.5999999999999943,28.6342,7.0,1
2023-11-20 18:24:59,56.9,-68,1.7000000000000028,28.6505,7.0,1
2023-11-20 18:29:59,56.4,-67,0.0,28.4942,7.0,1
2023-11-20 18:35:00,55.8,-68,1.5999999999999943,28.4354,7.0,1
2023-11-20 18:40:00,56.9,-68,3.200000000000003,28.3632,7.0,1
2023-11-20 18:45:00,56.4,-67,1.5999999999999943,28.4534,7.0,1
2023-11-20 18:50:01,58.0,-67,1.5999999999999943,28.5247,7.0,1
2023-11-20 18:55:01,56.9,-68,0.0,28.5878,7.0,1
2023-11-20 19:00:02,56.4,-67,3.200000000000003,28.5084,7.0,1
2023-11-20 19:05:02,55.8,-67,6.599999999999994,28.5509,7.0,1
2023-11-20 19:10:02,56.4,-68,0.0,28.6028,7.0,1
2023-11-20 19:15:03,56.4,-68,0.0,28.6784,7.0,1
2023-11-20 19:20:03,58.0,-68,27.0,28.6892,7.0,1
2023-11-20 19:25:04,56.9,-68,1.5999999999999943,28.6166,7.0,1
2023-11-20 19:30:04,55.8,-68,1.5999999999999943,28.3095,7.0,1
2023-11-20 19:35:04,56.4,-67,1.5999999999999943,28.3898,7.0,1
2023-11-20 19:40:05,56.9,-68,1.7000000000000028,28.3714,7.0,1
2023-11-20 19:45:05,56.4,-68,1.5999999999999943,28.2941,7.0,1
2023-11-20 19:50:05,56.4,-67,0.0,28.5324,7.0,1
2023-11-20 19:55:06,56.9,-68,1.5999999999999943,29.2723,7.0,1
2023-11-20 20:00:06,56.4,-68,3.200000000000003,29.2496,7.0,1
2023-11-20 20:05:06,56.9,-67,1.5999999999999943,28.9417,7.0,1
2023-11-20 20:10:07,56.9,-68,1.5999999999999943,28.9189,7.0,1
2023-11-20 20:15:07,56.9,-67,1.5999999999999943,28.9876,7.0,1
2023-11-20 20:20:08,59.1,-67,22.400000000000006,29.4755,7.0,1
2023-11-20 20:25:08,56.9,-67,1.5999999999999943,28.5122,7.0,1
2023-11-20 20:30:08,56.9,-68,0.0,28.4633,7.0,1
2023-11-20 20:35:09,56.4,-68,1.5999999999999943,28.6058,7.0,1
2023-11-20 20:40:09,56.9,-69,1.5999999999999943,28.4135,7.0,1
2023-11-20 20:45:09,56.9,-68,0.0,28.3997,7.0,1
2023-11-20 20:50:10,56.4,-68,1.5999999999999943,28.2619,7.0,1
2023-11-20 20:55:10,56.9,-67,3.200000000000003,28.9606,7.0,1
2023-11-20 21:00:11,56.9,-68,0.0,29.0035,7.0,1
2023-11-20 21:05:11,56.9,-68,1.5999999999999943,28.7836,7.0,1
2023-11-20 21:10:11,56.9,-68,3.200000000000003,28.94,7.0,1
2023-11-20 21:15:12,56.4,-67,0.0,28.5573,7.0,1
2023-11-20 21:20:12,58.0,-68,1.5999999999999943,29.1517,7.0,1
2023-11-20 21:25:13,56.9,-67,3.200000000000003,28.7424,7.0,1
2023-11-20 21:30:13,55.8,-68,3.200000000000003,28.6505,7.0,1
2023-11-20 21:35:13,56.9,-68,1.5999999999999943,28.7828,7.0,1
2023-11-20 21:40:14,56.4,-68,4.799999999999997,28.8231,7.0,1
2023-11-20 21:45:14,56.9,-68,1.5999999999999943,28.946,7.0,1
2023-11-20 21:50:15,57.5,-68,24.599999999999994,28.7355,7.0,1
2023-11-20 21:55:15,56.4,-68,1.5999999999999943,28.462,7.0,1
2023-11-20 22:00:15,55.8,-69,0.0,28.541,7.0,1
2023-11-20 22:05:16,56.9,-68,1.5999999999999943,28.7587,7.0,1
2023-11-20 22:10:16,55.8,-69,3.200000000000003,28.7351,7.0,1
2023-11-20 22:15:16,55.8,-69,3.200000000000003,28.696,7.0,1
2023-11-20 22:20:17,55.8,-69,0.0,28.4731,7.0,1
2023-11-20 22:25:17,56.9,-69,3.299999999999997,28.6239,7.0,1
2023-11-20 22:30:18,56.4,-69,1.5999999999999943,28.5784,7.0,1
2023-11-20 22:35:18,55.8,-69,1.5999999999999943,28.684,7.0,1
2023-11-20 22:40:18,55.8,-69,1.5999999999999943,28.6028,7.0,1
2023-11-20 22:45:19,55.3,-69,1.5999999999999943,28.7669,7.0,1
2023-11-20 22:50:19,57.5,-69,1.5999999999999943,28.6037,7.0,1
2023-11-20 22:55:20,55.8,-69,1.7000000000000028,28.5504,7.0,1
2023-11-20 23:00:20,55.3,-69,1.5999999999999943,28.5161,7.0,1
2023-11-20 23:05:20,55.8,-69,0.0,28.5655,7.0,1
2023-11-20 23:10:21,55.8,-69,1.5999999999999943,28.5032,7.0,1
2023-11-20 23:15:21,55.3,-69,1.5999999999999943,28.5011,7.0,1
2023-11-20 23:20:21,55.8,-70,25.799999999999997,28.699,7.0,1
2023-11-20 23:25:22,55.8,-70,0.0,28.7579,7.0,1
2023-11-20 23:30:22,55.8,-70,1.5999999999999943,28.9382,7.0,1
2023-11-20 23:35:23,55.3,-69,3.200000000000003,28.9352,7.0,1
2023-11-20 23:40:23,55.8,-68,1.7000000000000028,29.0207,7.0,1
2023-11-20 23:45:23,55.8,-68,1.5999999999999943,28.6771,7.0,1
2023-11-20 23:50:24,54.8,-69,1.5999999999999943,28.6707,7.0,1
2023-11-20 23:55:24,55.3,-68,1.5999999999999943,28.6037,7.0,1
2023-11-21 00:01:01,59.1,-60,79.4,17.3509,7.0,1
2023-11-21 00:06:02,55.8,-59,0.0,28.5217,7.0,1
2023-11-21 00:11:02,54.8,-59,0.0,28.4122,7.0,1
2023-11-21 00:16:03,54.8,-59,3.200000000000003,28.5487,7.0,1
2023-11-21 00:21:03,56.4,-63,1.5999999999999943,28.334,7.0,1
2023-11-21 00:26:03,54.2,-63,1.5999999999999943,28.4766,7.0,1
2023-11-21 00:31:04,54.8,-65,1.5999999999999943,28.6557,7.0,1
2023-11-21 00:36:04,54.2,-63,0.0,28.6866,7.0,1
2023-11-21 00:41:04,53.7,-63,1.5999999999999943,28.5281,7.0,1
2023-11-21 00:46:05,54.2,-63,0.0,28.6303,7.0,1
2023-11-21 00:51:05,55.8,-63,27.0,28.9722,8.0,1
2023-11-21 00:56:05,54.2,-63,0.0,28.5676,7.0,1
2023-11-21 01:01:06,54.8,-63,0.0,28.7205,7.0,1
2023-11-21 01:06:06,53.7,-63,3.200000000000003,28.7235,7.0,1
2023-11-21 01:11:06,54.2,-62,3.200000000000003,28.678,7.0,1
2023-11-21 01:16:07,53.7,-63,0.0,28.6724,7.0,1
2023-11-21 01:21:07,55.3,-63,0.0,28.9447,7.0,1
2023-11-21 01:26:07,54.8,-63,1.5999999999999943,28.31,7.0,1
2023-11-21 01:31:08,54.2,-62,1.5999999999999943,28.3928,7.0,1
2023-11-21 01:36:08,54.2,-63,0.0,28.5595,7.0,1
2023-11-21 01:41:09,54.2,-62,0.0,28.5981,7.0,1
2023-11-21 01:46:09,53.7,-63,0.0,28.7952,7.0,1
2023-11-21 01:51:09,55.8,-63,1.5999999999999943,28.319,7.0,1
2023-11-21 01:56:10,54.2,-63,1.5999999999999943,28.626,7.0,1
2023-11-21 02:01:10,53.7,-63,18.299999999999997,28.6213,7.0,1
2023-11-21 02:06:11,53.7,-63,0.0,28.5994,7.0,1
2023-11-21 02:11:11,53.7,-62,0.0,28.5341,7.0,1
2023-11-21 02:16:11,53.7,-63,0.0,28.6119,7.0,1
2023-11-21 02:21:12,53.7,-63,25.799999999999997,28.5281,8.0,1
2023-11-21 02:26:12,54.2,-64,1.5999999999999943,28.4933,7.0,1
2023-11-21 02:31:12,54.2,-63,1.5999999999999943,28.3177,7.0,1
2023-11-21 02:36:13,54.2,-63,1.5999999999999943,28.4366,7.0,1
2023-11-21 02:41:13,54.2,-62,1.5999999999999943,28.7841,7.0,1
2023-11-21 02:46:14,53.7,-63,3.200000000000003,28.6608,7.0,1
2023-11-21 02:51:14,55.8,-62,1.5999999999999943,28.4581,7.0,1
2023-11-21 02:56:14,53.7,-63,4.700000000000003,28.529,7.0,1
2023-11-21 03:01:15,53.7,-64,29.0,29.0619,7.0,1
2023-11-21 03:06:15,53.7,-62,0.0,28.8584,7.0,1
2023-11-21 03:11:16,53.7,-63,1.5999999999999943,28.5771,7.0,1
2023-11-21 03:16:16,53.7,-63,1.5999999999999943,28.5681,7.0,1
2023-11-21 03:21:16,56.9,-65,21.700000000000003,29.8688,7.0,1
2023-11-21 03:26:17,53.7,-63,1.5999999999999943,28.4779,7.0,1
2023-11-21 03:31:17,53.7,-63,3.299999999999997,28.5028,7.0,1
2023-11-21 03:36:18,54.8,-63,0.0,28.7725,7.0,1
2023-11-21 03:41:18,53.7,-63,0.0,28.7725,7.0,1
2023-11-21 03:46:18,54.2,-62,1.5999999999999943,28.8691,7.0,1
2023-11-21 03:51:19,55.3,-63,1.5999999999999943,28.8206,7.0,1
2023-11-21 03:56:19,53.7,-63,1.5999999999999943,28.8725,7.0,1
2023-11-21 04:01:19,54.2,-64,1.7000000000000028,28.8627,7.0,1
2023-11-21 04:06:20,53.7,-63,0.0,29.0293,7.0,1
2023-11-21 04:11:20,53.7,-63,0.0,28.9369,7.0,1
2023-11-21 04:16:21,53.7,-63,0.0,28.6308,8.0,1
2023-11-21 04:21:21,55.3,-62,1.5999999999999943,28.1304,7.0,1
2023-11-21 04:26:21,54.2,-63,0.0,28.3739,7.0,1
2023-11-21 04:31:22,53.7,-63,1.7000000000000028,28.5741,7.0,1
2023-11-21 04:36:22,53.7,-63,1.5999999999999943,28.386,7.0,1
2023-11-21 04:41:22,53.7,-63,1.5999999999999943,28.3108,7.0,1
2023-11-21 04:46:23,54.2,-63,3.200000000000003,28.6011,8.0,1
2023-11-21 04:51:23,55.8,-65,19.0,29.5549,7.0,1
2023-11-21 04:56:24,53.7,-63,3.200000000000003,28.5736,7.0,1
2023-11-21 05:01:24,53.7,-64,0.0,28.6711,7.0,1
2023-11-21 05:06:25,53.7,-63,1.5999999999999943,28.684,7.0,1
2023-11-21 05:11:25,53.7,-63,0.0,28.6136,7.0,1
2023-11-21 05:16:25,53.7,-63,1.7000000000000028,28.6509,8.0,1
2023-11-21 05:21:26,55.3,-63,0.0,28.6892,7.0,1
2023-11-21 05:26:26,53.7,-63,0.0,28.7574,7.0,1
2023-11-21 05:31:27,53.7,-63,1.5999999999999943,28.946,7.0,1
2023-11-21 05:36:27,53.7,-64,3.200000000000003,29.0413,7.0,1
2023-11-21 05:41:27,53.7,-63,1.5999999999999943,28.739,7.0,1
2023-11-21 05:46:28,53.7,-64,3.200000000000003,29.025,8.0,1
2023-11-21 05:51:28,55.8,-63,1.5999999999999943,29.0692,7.0,1
2023-11-21 05:56:28,53.7,-63,0.0,29.0946,7.0,1
2023-11-21 06:01:29,53.7,-63,3.299999999999997,29.1538,7.0,1
2023-11-21 06:06:29,53.7,-64,3.200000000000003,29.29,7.0,1
2023-11-21 06:11:30,54.2,-64,0.0,29.1469,7.0,1
2023-11-21 06:16:30,53.7,-63,3.299999999999997,29.1517,8.0,1
2023-11-21 06:21:30,54.8,-63,27.0,29.0499,8.0,1
2023-11-21 06:26:31,53.7,-64,3.200000000000003,28.462,7.0,1
2023-11-21 06:31:31,54.2,-63,1.5999999999999943,28.4014,7.0,1
2023-11-21 06:36:32,53.7,-63,1.5999999999999943,28.3679,7.0,1
2023-11-21 06:41:32,53.7,-63,0.0,28.6501,7.0,1
2023-11-21 06:46:32,53.7,-63,1.7000000000000028,28.5779,8.0,1
2023-11-21 06:51:33,54.8,-63,1.5999999999999943,28.1657,7.0,1
2023-11-21 06:56:33,53.7,-63,1.5999999999999943,28.3005,7.0,1
2023-11-21 07:01:34,54.2,-63,1.5999999999999943,28.3185,7.0,1
2023-11-21 07:06:34,53.7,-62,0.0,28.5105,7.0,1
2023-11-21 07:11:34,53.7,-62,0.0,28.3134,7.0,1
2023-11-21 07:16:35,54.2,-63,0.0,28.4637,8.0,1
2023-11-21 07:21:35,55.8,-63,1.5999999999999943,28.5006,7.0,1
2023-11-21 07:26:36,53.7,-63,1.5999999999999943,28.3353,7.0,1
2023-11-21 07:31:36,53.7,-63,3.299999999999997,28.7196,7.0,1
2023-11-21 07:36:36,53.7,-63,1.5999999999999943,28.6522,7.0,1
2023-11-21 07:41:37,53.7,-63,1.5999999999999943,28.3989,7.0,1
2023-11-21 07:46:37,53.7,-63,1.7000000000000028,28.7179,8.0,1
2023-11-21 07:51:37,54.8,-62,1.5999999999999943,28.8034,7.0,1
2023-11-21 07:56:38,54.2,-63,3.0999999999999943,28.7819,7.0,1
2023-11-21 08:01:38,54.2,-63,1.7000000000000028,28.3314,7.0,1
2023-11-21 08:06:39,54.2,-62,1.5999999999999943,28.5938,7.0,1
2023-11-21 08:11:39,53.7,-63,1.5999999999999943,28.4774,7.0,1
2023-11-21 08:16:39,53.7,-63,1.7000000000000028,28.7076,8.0,1
2023-11-21 08:21:40,54.8,-63,1.5999999999999943,28.8691,7.0,1
2023-11-21 08:26:40,53.7,-62,3.200000000000003,28.6565,7.0,1
2023-11-21 08:31:40,53.7,-62,1.5999999999999943,28.681,7.0,1
2023-11-21 08:36:41,53.7,-65,0.0,28.7381,7.0,1
2023-11-21 08:41:41,53.7,-64,1.5999999999999943,28.5599,7.0,1
2023-11-21 08:46:41,53.7,-63,0.0,28.5964,8.0,1
2023-11-21 08:51:42,56.9,-65,10.200000000000003,30.0922,7.0,1
2023-11-21 08:56:42,54.2,-63,1.5999999999999943,28.3529,7.0,1
2023-11-21 09:01:43,53.7,-63,1.5999999999999943,28.3752,7.0,1
2023-11-21 09:06:43,53.7,-63,0.0,28.6548,7.0,1
2023-11-21 09:11:43,53.7,-63,1.5999999999999943,28.4543,7.0,1
2023-11-21 09:16:44,53.7,-63,1.7000000000000028,28.5152,8.0,1
2023-11-21 09:21:44,54.8,-63,1.5999999999999943,28.7416,7.0,1
2023-11-21 09:26:44,54.2,-63,3.200000000000003,28.6114,7.0,1
2023-11-21 09:31:45,53.7,-63,1.7000000000000028,28.6952,7.0,1
2023-11-21 09:36:45,53.7,-62,1.5999999999999943,28.5994,7.0,1
2023-11-21 09:41:46,53.7,-63,1.5999999999999943,28.6681,7.0,1
2023-11-21 09:46:46,53.7,-62,0.0,28.833,8.0,1
2023-11-21 09:51:46,55.8,-63,0.0,28.6741,7.0,1
2023-11-21 09:56:47,54.2,-63,1.5999999999999943,28.7858,7.0,1
2023-11-21 10:01:47,53.7,-63,3.200000000000003,28.4697,7.0,1
2023-11-21 10:06:47,53.7,-62,1.5999999999999943,28.6853,7.0,1
2023-11-21 10:11:48,53.7,-62,1.5999999999999943,28.7076,7.0,1
2023-11-21 10:16:48,53.7,-62,4.799999999999997,28.8068,8.0,1
2023-11-21 10:21:49,55.8,-66,18.599999999999994,29.8134,8.0,1
2023-11-21 10:26:49,53.7,-63,1.5999999999999943,28.9992,7.0,1
2023-11-21 10:31:49,53.7,-62,3.299999999999997,29.1628,7.0,1
2023-11-21 10:36:50,53.7,-63,0.0,28.9026,7.0,1
2023-11-21 10:41:50,53.7,-63,3.200000000000003,28.8124,7.0,1
2023-11-21 10:46:51,53.7,-62,3.200000000000003,28.7222,8.0,1
2023-11-21 10:51:51,54.2,-62,4.799999999999997,28.3306,7.0,1
2023-11-21 10:56:51,53.7,-63,1.5999999999999943,28.6874,7.0,1
2023-11-21 11:01:52,54.2,-62,6.200000000000003,28.6758,7.0,1
2023-11-21 11:06:52,54.2,-62,3.0999999999999943,28.8317,7.0,1
2023-11-21 11:11:52,54.2,-62,1.5999999999999943,28.6883,7.0,1
2023-11-21 11:16:53,54.2,-63,1.7000000000000028,28.6849,8.0,1
2023-11-21 11:21:53,55.3,-63,0.0,28.6836,7.0,1
2023-11-21 11:26:53,54.8,-62,0.0,28.8219,7.0,1
2023-11-21 11:31:54,53.7,-63,0.0,28.8618,7.0,1
2023-11-21 11:36:54,53.7,-62,1.5999999999999943,29.049,7.0,1
2023-11-21 11:41:55,53.7,-63,1.5999999999999943,28.9395,7.0,1
2023-11-21 11:46:55,53.7,-62,1.7000000000000028,28.8764,8.0,1
2023-11-21 11:51:55,55.8,-67,48.3,29.2496,8.0,1
2023-11-21 11:56:56,54.2,-63,1.5999999999999943,28.8798,7.0,1
2023-11-21 12:01:56,54.2,-62,0.0,28.754,7.0,1
2023-11-21 12:06:57,53.7,-62,1.5999999999999943,28.6544,7.0,1
2023-11-21 12:11:57,54.2,-63,1.5999999999999943,28.7218,7.0,1
2023-11-21 12:16:57,54.2,-63,1.5999999999999943,28.2662,8.0,1
2023-11-21 12:21:58,54.8,-63,0.0,28.0858,7.0,1
2023-11-21 12:26:58,54.2,-64,1.5999999999999943,28.2812,7.0,1
2023-11-21 12:31:59,54.2,-63,9.700000000000003,28.2387,7.0,1
2023-11-21 12:36:59,54.2,-63,0.0,28.3022,7.0,1
2023-11-21 12:41:59,53.7,-62,1.5999999999999943,28.1352,7.0,1
2023-11-21 12:47:00,54.2,-64,3.200000000000003,28.2945,8.0,1
2023-11-21 12:52:00,55.8,-63,1.5999999999999943,28.2966,7.0,1
2023-11-21 12:57:00,53.7,-63,0.0,28.5685,7.0,1
2023-11-21 13:02:01,54.2,-63,4.799999999999997,28.6381,7.0,1
2023-11-21 13:07:01,54.2,-63,0.0,28.5453,7.0,1
2023-11-21 13:12:02,54.2,-63,1.5999999999999943,28.8171,7.0,1
2023-11-21 13:17:02,53.7,-63,3.299999999999997,28.6638,8.0,1
2023-11-21 13:22:02,54.8,-63,1.5999999999999943,28.0824,7.0,1
2023-11-21 13:27:03,54.2,-63,1.5999999999999943,28.2095,7.0,1
2023-11-21 13:32:03,53.7,-49,1.5999999999999943,28.0613,7.0,1
2023-11-21 13:37:03,54.2,-51,1.5999999999999943,28.3855,7.0,1
2023-11-21 13:42:04,53.7,-48,8.099999999999994,28.4354,7.0,1
2023-11-21 13:47:04,54.2,-51,1.5999999999999943,28.416,8.0,1
2023-11-21 13:52:05,55.3,-63,0.0,29.2509,7.0,1
2023-11-21 13:57:05,54.2,-63,1.5999999999999943,29.0735,7.0,1
2023-11-21 14:02:05,54.2,-63,1.5999999999999943,28.7841,7.0,1
2023-11-21 14:07:06,54.8,-62,1.5999999999999943,28.8687,7.0,1
2023-11-21 14:12:06,53.7,-63,1.5999999999999943,28.8425,7.0,1
2023-11-21 14:17:07,53.7,-63,1.5999999999999943,28.943,8.0,1
2023-11-21 14:22:07,56.9,-69,11.700000000000003,29.7976,8.0,1
2023-11-21 14:27:07,54.2,-63,1.5999999999999943,28.0781,7.0,1
2023-11-21 14:32:08,53.7,-63,0.0,28.0583,7.0,1
2023-11-21 14:37:08,54.2,-63,1.5999999999999943,28.27,7.0,1
2023-11-21 14:42:09,54.2,-63,0.0,28.106,8.0,1
2023-11-21 14:47:09,54.2,-63,1.5999999999999943,28.1846,8.0,1
2023-11-21 14:52:09,55.3,-63,1.5999999999999943,28.6664,7.0,1
2023-11-21 14:57:10,53.7,-63,1.5999999999999943,28.7111,7.0,1
2023-11-21 15:02:10,53.7,-63,1.5999999999999943,29.0271,7.0,1
2023-11-21 15:07:11,53.7,-63,0.0,29.0834,7.0,1
2023-11-21 15:12:11,53.7,-63,1.5999999999999943,29.1598,8.0,1
2023-11-21 15:17:11,54.2,-64,1.7000000000000028,28.9236,8.0,1
2023-11-21 15:22:12,56.4,-64,3.200000000000003,28.124,7.0,1
2023-11-21 15:27:12,54.8,-63,3.200000000000003,28.2979,7.0,1
2023-11-21 15:32:13,53.7,-64,0.0,28.5668,7.0,1
2023-11-21 15:37:13,54.2,-64,1.5999999999999943,28.6552,7.0,1
2023-11-21 15:42:13,54.8,-63,0.0,28.6093,8.0,1
2023-11-21 15:47:14,53.7,-64,3.200000000000003,28.6887,8.0,1
2023-11-21 15:52:14,54.8,-63,1.5999999999999943,28.3293,7.0,1
2023-11-21 15:57:15,54.2,-64,1.5999999999999943,28.2357,7.0,1
2023-11-21 16:02:15,53.7,-63,0.0,28.3495,7.0,1
2023-11-21 16:07:15,54.2,-63,1.5999999999999943,28.3946,7.0,1
2023-11-21 16:12:16,53.7,-63,0.0,28.4585,8.0,1
2023-11-21 16:17:16,54.2,-64,3.299999999999997,28.5887,8.0,1
2023-11-21 16:22:16,54.8,-64,0.0,28.6956,7.0,1
2023-11-21 16:27:17,54.2,-64,1.5999999999999943,28.4293,7.0,1
2023-11-21 16:32:17,54.8,-63,1.5999999999999943,28.3778,7.0,1
2023-11-21 16:37:17,54.2,-63,0.0,28.6724,7.0,1
2023-11-21 16:42:18,53.7,-63,1.5999999999999943,28.7892,8.0,1
2023-11-21 16:47:18,53.7,-63,1.5999999999999943,28.6694,8.0,1
2023-11-21 16:52:19,56.4,-64,19.700000000000003,30.4808,8.0,1
2023-11-21 16:57:19,54.8,-63,1.5999999999999943,28.7471,7.0,1
2023-11-21 17:02:19,54.2,-63,3.299999999999997,28.6913,7.0,1
2023-11-21 17:07:20,53.7,-64,1.5999999999999943,28.8596,7.0,1
2023-11-21 17:12:20,53.7,-64,0.0,29.0782,8.0,1
2023-11-21 17:17:21,54.2,-63,1.5999999999999943,28.9782,8.0,1
2023-11-21 17:22:21,55.3,-64,0.0,28.885,7.0,1
2023-11-21 17:27:21,54.2,-64,1.5999999999999943,28.3559,7.0,1
2023-11-21 17:32:22,54.8,-63,1.7000000000000028,28.666,7.0,1
2023-11-21 17:37:22,53.7,-63,3.200000000000003,28.6557,7.0,1
2023-11-21 17:42:23,54.2,-63,1.5999999999999943,28.6909,8.0,1
2023-11-21 17:47:23,54.2,-63,1.7000000000000028,28.7411,8.0,1
2023-11-21 17:52:23,56.4,-63,1.5999999999999943,29.0044,7.0,1
2023-11-21 17:57:24,54.2,-63,1.5999999999999943,28.7987,7.0,1
2023-11-21 18:02:24,53.7,-63,1.5999999999999943,28.5818,7.0,1
2023-11-21 18:07:25,53.7,-63,1.5999999999999943,28.6084,7.0,1
2023-11-21 18:12:25,53.7,-62,3.200000000000003,28.7188,8.0,1
2023-11-21 18:17:25,54.2,-63,19.700000000000003,29.0125,8.0,1
2023-11-21 18:22:26,54.8,-63,1.5999999999999943,29.0306,7.0,1
2023-11-21 18:27:26,53.7,-63,1.5999999999999943,28.7364,7.0,1
2023-11-21 18:32:26,53.7,-63,6.200000000000003,28.5754,7.0,1
2023-11-21 18:37:27,54.2,-63,1.5999999999999943,28.9288,7.0,1
2023-11-21 18:42:27,54.2,-63,1.5999999999999943,28.66,8.0,1
2023-11-21 18:47:28,54.2,-63,1.7000000000000028,28.6522,8.0,1
2023-11-21 18:52:28,55.8,-63,1.5999999999999943,28.2954,7.0,1
2023-11-21 18:57:28,54.2,-63,0.0,28.3868,7.0,1
2023-11-21 19:02:29,54.2,-63,1.5999999999999943,28.6569,7.0,1
2023-11-21 19:07:29,53.7,-63,1.5999999999999943,28.7656,7.0,1
